measurementID	occurrenceID	measurementOfTaxon	parentMeasurementID	measurementType	measurementValue	measurementUnit	statisticalMethod	measurementRemarks	source	contributor	referenceID
			M1369	http://eol.org/schema/terms/SampleSize	3					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1371	C834	TRUE		http://eol.org/schema/terms/HeadBodyLength	41.5	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R112
M1372	C834	TRUE		http://eol.org/schema/terms/HeadBodyLength	43.6	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R112
M1373	C243	TRUE		http://eol.org/schema/terms/HeadBodyLength	37.2	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R143
M1374	C243	TRUE		http://eol.org/schema/terms/HeadBodyLength	65	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R143
M1375	C244	TRUE		http://eol.org/schema/terms/HeadBodyLength	225	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R134
M1376	C835	TRUE		http://eol.org/schema/terms/HeadBodyLength	85	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R134
M1377	C835	TRUE		http://eol.org/schema/terms/HeadBodyLength	150	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R134
M1378	C245	TRUE		http://eol.org/schema/terms/HeadBodyLength	65	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R134
M1379	C246	TRUE		http://eol.org/schema/terms/HeadBodyLength	63	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R163
M1380	C246	TRUE		http://eol.org/schema/terms/HeadBodyLength	67	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R163
M1381	C247	TRUE		http://eol.org/schema/terms/HeadBodyLength	25.1	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R130
M1382	C247	TRUE		http://eol.org/schema/terms/HeadBodyLength	29.9	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R130
M1383	C836	TRUE		http://eol.org/schema/terms/HeadBodyLength	24.7	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R130
M1384	C836	TRUE		http://eol.org/schema/terms/HeadBodyLength	34.9	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R130
M1385	C248	TRUE		http://eol.org/schema/terms/HeadBodyLength	18.2	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R172
			M1385	http://eol.org/schema/terms/SampleSize	10						
M1386	C248	TRUE		http://eol.org/schema/terms/HeadBodyLength	21.8	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R172
			M1386	http://eol.org/schema/terms/SampleSize	10						
M1387	C248	TRUE		http://eol.org/schema/terms/HeadBodyLength	19.8	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R172
			M1387	http://eol.org/schema/terms/SampleSize	10						
M1389	C837	TRUE		http://eol.org/schema/terms/HeadBodyLength	18.1	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R172
			M1389	http://eol.org/schema/terms/SampleSize	10						
M1390	C837	TRUE		http://eol.org/schema/terms/HeadBodyLength	22	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R172
			M1390	http://eol.org/schema/terms/SampleSize	10						
M1391	C837	TRUE		http://eol.org/schema/terms/HeadBodyLength	20.6	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R172
			M1391	http://eol.org/schema/terms/SampleSize	10						
M1393	C249	TRUE		http://eol.org/schema/terms/HeadBodyLength	22.3	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R131
M1394	C249	TRUE		http://eol.org/schema/terms/HeadBodyLength	28.6	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R131
M1395	C838	TRUE		http://eol.org/schema/terms/HeadBodyLength	24.4	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R131
M1396	C838	TRUE		http://eol.org/schema/terms/HeadBodyLength	30.6	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R131
M1397	C250	TRUE		http://eol.org/schema/terms/HeadBodyLength	17.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R130
M1398	C250	TRUE		http://eol.org/schema/terms/HeadBodyLength	22.6	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R130
M1399	C839	TRUE		http://eol.org/schema/terms/HeadBodyLength	17.6	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R130
M1400	C839	TRUE		http://eol.org/schema/terms/HeadBodyLength	26.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R130
M1401	C251	TRUE		http://eol.org/schema/terms/HeadBodyLength	19	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R177
M1402	C251	TRUE		http://eol.org/schema/terms/HeadBodyLength	22	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R177
M1403	C252	TRUE		http://eol.org/schema/terms/HeadBodyLength	27.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R169
M1404	C840	TRUE		http://eol.org/schema/terms/HeadBodyLength	31	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R169
M1405	C253	TRUE		http://eol.org/schema/terms/HeadBodyLength	24.2	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R131
M1406	C253	TRUE		http://eol.org/schema/terms/HeadBodyLength	26.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R131
M1407	C841	TRUE		http://eol.org/schema/terms/HeadBodyLength	26.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R131
M1408	C841	TRUE		http://eol.org/schema/terms/HeadBodyLength	29.6	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R131
M1409	C254	TRUE		http://eol.org/schema/terms/HeadBodyLength	24.4	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R169
M1410	C254	TRUE		http://eol.org/schema/terms/HeadBodyLength	27.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R169
M1411	C255	TRUE		http://eol.org/schema/terms/HeadBodyLength	19	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R128
			M1411	http://eol.org/schema/terms/SampleSize	8					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1412	C255	TRUE		http://eol.org/schema/terms/HeadBodyLength	24.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R128
			M1412	http://eol.org/schema/terms/SampleSize	8					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1413	C255	TRUE		http://eol.org/schema/terms/HeadBodyLength	22.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R128
			M1413	http://eol.org/schema/terms/SampleSize	8					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1415	C842	TRUE		http://eol.org/schema/terms/HeadBodyLength	21.8	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R128
			M1415	http://eol.org/schema/terms/SampleSize	9					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1416	C842	TRUE		http://eol.org/schema/terms/HeadBodyLength	29.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R128
			M1416	http://eol.org/schema/terms/SampleSize	9					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1417	C842	TRUE		http://eol.org/schema/terms/HeadBodyLength	25.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R128
			M1417	http://eol.org/schema/terms/SampleSize	9					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1419	C256	TRUE		http://eol.org/schema/terms/HeadBodyLength	20.3	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R130
M1420	C256	TRUE		http://eol.org/schema/terms/HeadBodyLength	20.4	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R130
M1421	C257	TRUE		http://eol.org/schema/terms/HeadBodyLength	67	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R169
M1422	C257	TRUE		http://eol.org/schema/terms/HeadBodyLength	81	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R169
M1424	C258	TRUE		http://eol.org/schema/terms/HeadBodyLength	76.6	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R103
M1425	C843	TRUE		http://eol.org/schema/terms/HeadBodyLength	84.8	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R103
M1426	C259	TRUE		http://eol.org/schema/terms/HeadBodyLength	60	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R134
M1427	C259	TRUE		http://eol.org/schema/terms/HeadBodyLength	87	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R134
M1428	C260	TRUE		http://eol.org/schema/terms/HeadBodyLength	40	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R134
M1429	C260	TRUE		http://eol.org/schema/terms/HeadBodyLength	75	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R134
M1430	C261	TRUE		http://eol.org/schema/terms/HeadBodyLength	81	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R102
M1431	C262	TRUE		http://eol.org/schema/terms/HeadBodyLength	26.3	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R124
M1432	C262	TRUE		http://eol.org/schema/terms/HeadBodyLength	28.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R124
M1433	C844	TRUE		http://eol.org/schema/terms/HeadBodyLength	30.3	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R124
M1434	C263	TRUE		http://eol.org/schema/terms/HeadBodyLength	27	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R134
M1435	C263	TRUE		http://eol.org/schema/terms/HeadBodyLength	30	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R134
M1436	C264	TRUE		http://eol.org/schema/terms/HeadBodyLength	24	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R112
M1437	C264	TRUE		http://eol.org/schema/terms/HeadBodyLength	28.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R112
M1438	C265	TRUE		http://eol.org/schema/terms/HeadBodyLength	27.7	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R162
M1439	C265	TRUE		http://eol.org/schema/terms/HeadBodyLength	39.8	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R162
M1440	C266	TRUE		http://eol.org/schema/terms/HeadBodyLength	26.3	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R112
M1441	C266	TRUE		http://eol.org/schema/terms/HeadBodyLength	30.1	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R112
M1442	C267	TRUE		http://eol.org/schema/terms/HeadBodyLength	22.7	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R142
M1443	C267	TRUE		http://eol.org/schema/terms/HeadBodyLength	25.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R142
M1444	C268	TRUE		http://eol.org/schema/terms/HeadBodyLength	32.2	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R168
			M1444	http://eol.org/schema/terms/SampleSize	3					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1445	C268	TRUE		http://eol.org/schema/terms/HeadBodyLength	37	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R168
